title,time,fake or real,topic
اللاعب “كريم ديميرباي” لم يصرح بأن المرأة مكانها المطبخ، ولم يطرد 8 لاعبات خلال مباراة نسائية,3 يناير 2022,fake,ديمقراطية
هذه الصورة قديمة ولا تظهر قصف مدينة إدلب السورية في بداية عام 2022,3 يناير 2022,fake,نفسي
هذه الصورة المتداولة قديمة، وتظهر “مول فاميلي” في مدينة السليمانية وليس أربيل,1 يناير 2022,fake,رئيس
اللاعب “دونالد بارهام” تعرض لارتجاج في المخ إثر سقوطه القوي وليس نوبة قلبية بسبب اللقاح,31 ديسمبر 2021,fake,رياضة
رئيس منظمة الصحة العالمية لم يقل أن بعض الدول تستخدم الجرعات المعززة لقتل الأطفال,31 ديسمبر 2021,fake,رئيس
هذه الوثيقة المتداولة زائفة ولم يسبق لهنري كسنجر أن ألقى خطابا حول إجبارية اللقاحات,30 ديسمبر 2021,fake,مباراة
هذه الصورة مفبركة ولا تظهر الإصدار الحقيقي من جريدة البلاد الجزائرية,30 ديسمبر 2021,fake,برلمان
لا صحة لخبر موافقة الفيفا رسميا على إقامة كأس العالم كل سنتين,29 ديسمبر 2021,fake,صحة
هذا المقطع قديم وليس له علاقة باستقبال المنتخب اليمني في مأرب بل يعود لاستقبال الأسرى,28 ديسمبر 2021,fake,مستشفى
هذه الصورة لرجل أمريكي يرتدي ملابس سانتا كلوز، وليس الشيخ عادل الكلباني,28 ديسمبر 2021,fake,تطبيق
وفاة اللاعب الجزائري سفيان لوكار إثر نوبة قلبية – خبر صحيح,27 ديسمبر 2021,real,صحي
هذا المقطع المتداول لامرأة ترمي السيارات بقارورات زجاجية، التقط في المكسيك وليس العراق,27 ديسمبر 2021,fake,تنس
هذا التصنيف المتداول قديم، و المنتخب التونسي يحتل حاليا المرتبة الثالثة عربيا,26 ديسمبر 2021,fake,نفسي
هذا المقطع قديم ولا يظهر زيارة العاهل السعودي لصالح اللحيدان مؤخرًا,25 ديسمبر 2021,fake,صحي
لا، لم ترشح الفيفا الجزائر أو أي منتخب آخر للفوز بكأس العالم 2022,25 ديسمبر 2021,fake,سياسي
هذا المقطع المتداول لا يظهر الطريق الواصل بين الصين وباكستان,24 ديسمبر 2021,fake,مدرب
هذا المقطع مفبرك، ولا يظهر بكاء سلمان خان ولجنة تحكيم آيدول جونيور إثر سماع القرآن,24 ديسمبر 2021,fake,برلمان
هذا المقطع لاحتفال الدرك الوطني الجزائري قديم ولا علاقة له باحتفالات كأس العرب الأخيرة,23 ديسمبر 2021,fake,علاج
الادعاءات الواردة في هذا المقطع حول عدم إصابة الأطفال بفيروس كوفيد-19 غير صحيحة,22 ديسمبر 2021,fake,دواء
هذه اللقطة قديمة، وتظهر مذيعة بكت بسبب قصف عسكري في سوريا وليس هزيمة منتخب قطر,22 ديسمبر 2021,fake,رياضة
هذا المقطع قديم ولا يظهر غضب الجمهور القطري بعد خسارة منتخب بلاده أمام الجزائر,20 ديسمبر 2021,fake,جهاز
الأرانب تلد ولا تبيض وصور هذا البيض لا تعود للأرانب,19 ديسمبر 2021,real,رئيس
هذا المقطع لاصطدام نيزك بالقمر مفبرك رقميًا وليس حقيقيًا,18 ديسمبر 2021,fake,برلمان
لا علاقة لهذا لفيلم الإيطالي الصادر عام 1963، بالمتحور الجديد لكوفيد-19 “أوميكرون”,18 ديسمبر 2021,fake,علاج
هذه الصورة ليست من مدينة العيون بعد مباراة المنتخب الجزائري والمغربي بل قديمة وتعود لعام 2019,18 ديسمبر 2021,fake,لعبة
هذه الصورة من كواليس تصوير فيلم ولا صحة لخبر تسمم محمد رمضان,17 ديسمبر 2021,fake,صحة
هذه الصورة المتداولة معدلة ولا تُظهر اصطياد أكبر جرادة في العالم,17 ديسمبر 2021,fake,نفسي
لا صحة لإعلان تسلا عن هاتف ذكي، والصور المتداولة هي تصاميم خيالية للمصمم ​​”دي روزا”,17 ديسمبر 2021,fake,تكنولوجيا
هذا المقطع قديم وليست له علاقة بفوز منتخب اليمن للناشئين أو فوز المنتخب الجزائري,17 ديسمبر 2021,fake,لعبة
هذه الصور قديمة ولا علاقة لها بالحريق الذي اندلع في مخيم برج الشمالي مؤخرا,15 ديسمبر 2021,fake,علاج
هذه الصورة المتداولة قديمة ومعدلة رقميا، ولا علاقة لها بقرار إغلاق المقاهي في مدينة العيون,15 ديسمبر 2021,fake,كرة القدم
هذا المقطع قديم، ولا يظهر احتفال فلسطينيين بفوز منتخب الجزائر على المغرب في كأس العرب,14 ديسمبر 2021,fake,جهاز
هذه المشاهد مفبركة ومقتبسة من فيلم خيالي ومن مقاطع رحلة هبوط الإنسان على القمر,13 ديسمبر 2021,fake,فريق
هذه المقاطع قديمة، ولا تظهر احتفال فلسطينيين بفوز منتخب الجزائر على المغرب في كأس العرب,13 ديسمبر 2021,fake,جهاز
هذا مقطع قديم لارتفاع موج البحر في منطقة عين المريسة في لبنان وليس حديثًا,12 ديسمبر 2021,fake,تنس
هذه الصورة قديمة ولا تظهر متابعة الرئيس الفلسطيني مباراة الجزائر والمغرب في كأس العرب,12 ديسمبر 2021,fake,نفسي
هذه الصور تعود لمقبرة سيارات في الولايات المتحدة الأمريكية وليس في اليابان,12 ديسمبر 2021,fake,كرة القدم
هذا المقطع قديم ولا يظهر احتجاج الشرطة الفرنسية ضد لقاحات كوفيد-19,12 ديسمبر 2021,fake,جهاز
هذه الصورة المتداولة معدلة، ولا صحة لخبر نصب شجرة “كريسماس” ضخمة في ميدان التحرير,11 ديسمبر 2021,fake,صحة
البرازيلي ويلتون سامبايو هو حكم المواجهة بين المغرب والجزائر في ربع نهائي كأس العرب,10 ديسمبر 2021,fake,صحة
هذا المقطع قديم ويعود لعام 2019 وليس ضد لقاحات فيروس كوفيد-19,10 ديسمبر 2021,fake,لعبة
المغني الجزائري “الشاب خالد” تمنى فوز إحدى المنتخبات العربية بكأس العالم وليس كأس العرب,8 ديسمبر 2021,fake,تصويت
هذه الصور تعود إلى شاي الفقاعات في تايوان وليست لشراب براز الماعز في الصين,8 ديسمبر 2021,fake,مستشفى
لقاح فايزر لا يحتوي أكسيد الجرافين والادعاءات الواردة حول استخدامات المادة غير صحيحة,8 ديسمبر 2021,fake,انتخابات
هذه الصورة لا تظهر وزير الإعلام السابق جورج قرداحي عام 1986,8 ديسمبر 2021,fake,رئيس
لا، لم يصرح الدكتور أنتوني فاوتشي أن لقاحات كوفيد_19 لم تعمل كما هو معلن عنها,7 ديسمبر 2021,fake,حكومة
هذه الصورة تعود لإصابة شخص أثناء مظاهرة في لبنان عام 2020,5 ديسمبر 2021,fake,نفسي
هذه الصورة تعود لمبنى في مدينة باليرمو الإيطالية، ولا تظهر مبنى قديما في الجزائر,5 ديسمبر 2021,fake,نفسي
هذا المنشور مفبرك لمضاعفات لقاح كوفيد-19 ولم يصدر عن وزارة الصحة في إيرلندا,4 ديسمبر 2021,fake,دواء
هذه الصور قديمة ولم تشهد مدينة عين دراهم أو مدن تونسية أخرى تساقط ثلوج كثيفة مؤخرا,3 ديسمبر 2021,fake,سياسي
هاتان الصورتان تظهران منجمي ذهب في أستراليا وإندونيسيا وليس منجم السكري في مصر,1 ديسمبر 2021,fake,كرة القدم
لا صحة لهذه الوثيقة المتداولة والتي تظهر أسماء متحورات فيروس كوفيد-19 وتواريخ ظهورها,30 نوفمبر 2021,fake,صحة
كلا، رئيس الفيفا لم يعلن استبعاد حكام المغرب من بطولة كأس العرب قطر 2021,29 نوفمبر 2021,fake,ذكاء اصطناعي
هذه الصورة مفبركة ولا تظهر العاهل المغربي محمد السادس,29 نوفمبر 2021,fake,برلمان
